Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Humidity
2024-08-05 11:00:00,1,30.83518687231192,20.62947497139846,64.4498434252002
2024-08-05 12:00:00,1,19.105036690229618,20.18875380353395,51.392103785434756
2024-08-05 13:00:00,1,29.122529689076213,29.76707039604705,52.60126020050412
2024-08-05 14:00:00,1,10.993425128465324,18.176493163667164,41.603732401514634
2024-08-05 15:00:00,1,21.319367989570132,22.682907851151608,59.8031125882528
2024-08-05 16:00:00,1,22.920640788500194,24.841323677522524,61.95888509646855
2024-08-05 17:00:00,1,21.613433865403344,21.484801217065638,62.01218601198336
2024-08-05 18:00:00,1,26.01606313213528,17.859890894363403,38.09009591168761
2024-08-05 19:00:00,1,30.32051562069969,27.818747705458822,70.19285189107718
2024-08-05 20:00:00,1,28.740030092053715,28.354751740743396,62.218024717439356
2024-08-05 21:00:00,1,34.304025754896486,17.019317981753318,57.07381709798209
2024-08-05 22:00:00,1,16.007378574527777,18.006525945252584,58.658642462721595
2024-08-05 23:00:00,1,19.15686293912383,24.02331044622648,64.71985338052085
2024-08-06 00:00:00,1,21.590832261588226,24.319841993462695,58.30331431903475
2024-08-06 01:00:00,1,31.389398409104206,21.66047568406254,47.8841076182756
2024-08-06 02:00:00,1,30.177986789826306,23.92924986844953,53.03029363548693
2024-08-06 03:00:00,1,20.48595276840432,23.66021878321665,52.171566327115535
2024-08-06 04:00:00,1,14.17446484938706,25.87586259282552,70.46043041126279
2024-08-06 05:00:00,1,23.57020451549026,19.42727539590657,63.001589316087795
2024-08-06 06:00:00,1,27.69591034031552,22.8235405086489,61.691537615277674
2024-08-06 07:00:00,1,25.900560906752908,20.038630751789277,62.66310051387477
2024-08-06 08:00:00,1,29.093632935710275,22.315961281070557,53.64915656119684
2024-08-06 09:00:00,1,24.344899689881544,20.741546434982705,54.11118306616836
2024-08-06 10:00:00,1,18.736111118499863,29.646106121456064,45.8488532471804
2024-08-06 11:00:00,1,15.463513814385365,22.70578469832199,44.601201943915044
2024-08-06 12:00:00,1,21.552598143318246,27.52948855487989,38.17797701494691
2024-08-06 13:00:00,1,36.70512162258067,27.849326969351154,53.625755244132364
2024-08-06 14:00:00,1,34.377091871088496,21.50846156894393,60.29736351806127
2024-08-06 15:00:00,1,27.059034163715395,23.271996328166082,40.75897495696404
2024-08-06 16:00:00,1,24.30793449259112,20.63719080450713,60.728584498775994
2024-08-06 17:00:00,1,16.7760078464269,19.486248029525242,48.30229594352289
2024-08-06 18:00:00,1,25.709147653792126,24.587419887753455,51.0885250818052
2024-08-06 19:00:00,1,19.540803851186983,19.783991691465072,59.46375678190696
2024-08-06 20:00:00,1,16.79411756695974,23.563442542541083,49.045955484917286
2024-08-06 21:00:00,1,18.100758318804875,27.90414999350916,65.93509243326763
2024-08-06 22:00:00,1,36.18318848828369,21.53997453392087,65.43524895724987
2024-08-06 23:00:00,1,31.085043454292318,29.30420676497796,47.35418247972106
2024-08-07 00:00:00,1,20.701318574971097,25.5717496513562,67.04722874028097
2024-08-07 01:00:00,1,15.28295800430178,26.490146933503983,50.469376139307506
2024-08-07 02:00:00,1,14.867758303033543,23.424615677847584,64.39847533698659
2024-08-07 03:00:00,1,21.27879458329413,28.97297600666812,56.595889654800246
2024-08-07 04:00:00,1,49.997565333246,27.914899451489077,60.19369080129482
2024-08-07 05:00:00,1,24.00487193461947,28.20079310416107,44.30086051505175
2024-08-07 06:00:00,1,29.067740905622667,23.695957136684008,71.2349840501619
2024-08-07 07:00:00,1,14.7552174737506,22.750720820143876,50.94160666629146
2024-08-07 08:00:00,1,22.386513637173753,28.307094223114277,66.70910139501837
2024-08-07 09:00:00,1,30.75541726701294,22.47428008369506,56.74800485190205
2024-08-07 10:00:00,1,23.533566477375697,23.97910028809586,55.836653218798226
2024-08-07 11:00:00,1,32.88412840183008,23.716460831790144,54.76217844851262
2024-08-07 12:00:00,1,24.696082268243224,28.03172533096563,50.844321136914715
2024-08-07 13:00:00,1,16.919453059074876,26.980391137905617,45.17765292115797
2024-08-07 14:00:00,1,31.51873848376229,21.776514695155004,54.487438065688224
2024-08-07 15:00:00,1,15.045203088680115,23.656650908889073,47.02227752262357
2024-08-07 16:00:00,1,34.22455517240376,25.97941412057818,48.14138493771829
2024-08-07 17:00:00,1,24.086881597525927,23.1426392953469,55.62257259906953
2024-08-07 18:00:00,1,11.014253352593506,23.442823884485758,52.23116388276159
2024-08-07 19:00:00,1,23.57093556416888,20.125423784779358,48.02039799644682
2024-08-07 20:00:00,1,22.774669223715183,18.82053745916016,50.767709796931264
2024-08-07 21:00:00,1,25.744140063814243,26.215044906048238,57.820850186204744
2024-08-07 22:00:00,1,18.80651803600042,21.22473083772917,41.977547195003694
2024-08-07 23:00:00,1,24.99483594853717,22.47606596529061,58.01517753480812
2024-08-08 00:00:00,1,26.143196205630293,21.835673344098765,53.66243956504842
2024-08-08 01:00:00,1,5.723390050686035,22.625635665475752,68.71487802349084
2024-08-08 02:00:00,1,32.26975113762001,20.99192280869735,59.605790621148145
2024-08-08 03:00:00,1,31.93395219803308,21.13911668833784,43.254251092738016
2024-08-08 04:00:00,1,36.07770129771384,23.310380316223366,48.47951478278834
2024-08-08 05:00:00,1,19.46590492889235,26.54938851905578,63.09037930650789
2024-08-08 06:00:00,1,18.817993129700124,24.87588127262694,46.29261826319586
2024-08-08 07:00:00,1,28.243639563863752,26.474966736903944,44.63679270228984
2024-08-08 08:00:00,1,8.42311412625614,23.206491400423378,60.82534965573644
2024-08-08 09:00:00,1,18.161300728029758,24.01894675788393,50.718235344652854
2024-08-08 10:00:00,1,28.535954429827438,25.9216105716598,60.637809085084314
2024-08-08 11:00:00,1,28.918625906200738,29.307932913213676,53.63390365723796
2024-08-08 12:00:00,1,21.069297631149418,21.98531996883054,53.23564834920744
2024-08-08 13:00:00,1,27.805552131777354,28.029387486773174,45.745066509196256
2024-08-08 14:00:00,1,20.214173007070904,22.363433552939682,59.03570683373275
2024-08-08 15:00:00,1,22.4022055341601,24.480613108988365,50.36506388261638
2024-08-08 16:00:00,1,15.55286418439921,18.038460912984807,54.74727594725833
2024-08-08 17:00:00,1,32.31422446197462,26.396342745009008,65.16554798283282
2024-08-08 18:00:00,1,35.18769609800852,17.061321056186802,58.342194294909355
2024-08-08 19:00:00,1,22.651811784222822,22.469391267206984,62.85962417039482
2024-08-08 20:00:00,1,22.702895944311056,27.04576998208161,61.12600504165067
2024-08-08 21:00:00,1,27.283692602499944,22.15318187059173,59.08528328723269
2024-08-08 22:00:00,1,24.927053494024058,12.557932405280813,56.17494540554156
2024-08-08 23:00:00,1,20.133005057283274,25.180122569559842,73.83355804175582
2024-08-09 00:00:00,1,17.789086109170924,28.74066444366791,54.822502545856075
2024-08-09 01:00:00,1,19.510015091881776,28.510404345044392,51.03510644914082
2024-08-09 02:00:00,1,22.68152783703081,25.266381701356146,57.85337709993771
2024-08-09 03:00:00,1,19.970175856222564,19.57883972837025,54.62304436523847
2024-08-09 04:00:00,1,26.539214830818807,20.67797643444635,56.83699936485823
2024-08-09 05:00:00,1,23.253572150177526,22.779621228814175,55.87641997591526
2024-08-09 06:00:00,1,25.593356757458608,26.95097925650602,53.25921558465467
2024-08-09 07:00:00,1,24.541393994569464,24.305559651279488,45.73232524173864
2024-08-09 08:00:00,1,32.96474451491539,33.49997931097541,60.78355389217283
2024-08-09 09:00:00,1,35.91983378940968,24.981038619763865,48.123177873472905
2024-08-09 10:00:00,1,15.587210833093891,23.96214196213429,51.83334309813915
2024-08-09 11:00:00,1,25.475726790661824,20.953305408596623,50.38859882342891
2024-08-09 12:00:00,1,10.608772436276414,22.585263139213286,64.69110158630272
2024-08-09 13:00:00,1,8.160621009934946,24.783997338304996,53.08920919398362
2024-08-09 14:00:00,1,16.82512990711145,28.56534153403914,58.42788508437367
2024-08-09 15:00:00,1,26.896662776108016,23.864291485121058,54.71214002949025
2024-08-09 16:00:00,1,31.683401451534756,24.107891215310353,56.66046503869033
2024-08-09 17:00:00,1,47.410804418266025,19.672147393384385,57.903825147379884
2024-08-09 18:00:00,1,21.25623486843901,28.5671987717351,63.136192278233686
2024-08-09 19:00:00,1,26.48703017673055,30.69642822956248,65.26722390874772
2024-08-09 20:00:00,1,26.498104605975534,21.816674142061068,65.95227843199444
2024-08-09 21:00:00,1,23.61890655307722,22.344314579312375,43.23416867962196
2024-08-09 22:00:00,1,30.347767949597248,24.908101614842874,60.15896218889472
2024-08-09 23:00:00,1,19.831049510151786,21.693435399907386,62.424253487556605
2024-08-10 00:00:00,1,26.062467127826086,21.985517277542133,42.40013048407231
2024-08-10 01:00:00,1,19.887054288845086,20.186671184727974,48.08960688419361
2024-08-10 02:00:00,1,36.32001523541008,24.73064067100903,41.73834446289872
2024-08-10 03:00:00,1,28.679948581983634,26.291242864388245,37.50203178671903
2024-08-10 04:00:00,1,31.055014149112466,23.52703626103902,58.46558549124263
2024-08-10 05:00:00,1,29.649341334018754,20.651163366249044,47.41020305303531
2024-08-10 06:00:00,1,24.627529233832703,25.70191916129173,62.84619946608325
2024-08-10 07:00:00,1,31.808845289365024,20.06679177831329,47.04128390368767
2024-08-10 08:00:00,1,20.098886103580156,21.55157739998235,56.0120663693764
2024-08-10 09:00:00,1,21.730874024141997,24.026098665834606,46.34167766946287
2024-08-10 10:00:00,1,30.527582480402284,26.31002437100542,47.40532235915731
2024-08-10 11:00:00,1,24.684558968445966,24.668218792207497,62.54881768669644
2024-08-10 12:00:00,1,11.466437494350112,24.94631327251831,67.58631931714247
2024-08-10 13:00:00,1,33.40151548814566,20.822849339527295,86.85193584191119
2024-08-10 14:00:00,1,22.17791654445329,18.555302684171547,54.21374606692678
2024-08-10 15:00:00,1,20.627855006063136,21.92100328230694,43.541769242591066
2024-08-10 16:00:00,1,18.91329844497722,24.369166602869583,46.91049796358208
2024-08-10 17:00:00,1,30.442211084303842,25.1760390902754,47.644479077452054
2024-08-10 18:00:00,1,15.515219567606128,26.97681843304421,59.00614284871665
2024-08-10 19:00:00,1,26.119170576464985,21.64580029470436,72.58451098942291
2024-08-10 20:00:00,1,28.69609641733643,22.891264695746127,43.97534930084333
2024-08-10 21:00:00,1,21.90190721075277,25.27717287358349,50.12383303325551
2024-08-10 22:00:00,1,43.55312289377753,18.711517314576643,54.61812722423021
2024-08-10 23:00:00,1,32.14892374722172,24.167811935316323,63.47922580508802
2024-08-11 00:00:00,1,24.005830338247144,24.38429845703099,43.60500648850343
2024-08-11 01:00:00,1,24.28068656084972,23.818537100938915,56.206407897327146
2024-08-11 02:00:00,1,24.681853388365916,20.175280431572446,45.21349291475316
2024-08-11 03:00:00,1,23.211445642940994,22.82777435616102,50.42288367160017
2024-08-11 04:00:00,1,31.534230868777943,21.371465356255907,48.18088221069013
2024-08-11 05:00:00,1,24.613561272885562,28.265538783385622,49.62164498632458
2024-08-11 06:00:00,1,15.751091765543622,23.278829939449288,42.753412050266036
2024-08-11 07:00:00,1,33.396612516536834,23.902166926622787,59.899405403854395
2024-08-11 08:00:00,1,24.348534771085482,20.398324166949436,54.15768151877945
2024-08-11 09:00:00,1,33.97864922572324,26.188237942583214,54.538023455911606
2024-08-11 10:00:00,1,27.86164332067719,28.17543292755813,62.40250391922073
2024-08-11 11:00:00,1,15.614142779174792,18.25354327796746,60.20240560750708
2024-08-11 12:00:00,1,41.81764022144607,30.48796914458427,61.056617192098685
2024-08-11 13:00:00,1,20.55833430858864,24.923818503765762,63.334967802495584
2024-08-11 14:00:00,1,28.431708486366055,27.57078840249242,60.60921378376799
2024-08-11 15:00:00,1,32.60961126368253,22.5737113895822,57.000906960426114
2024-08-11 16:00:00,1,34.63036361976733,25.022639246270593,63.04850235732737
2024-08-11 17:00:00,1,9.323492190602394,19.015177058234983,67.03265787128659
2024-08-11 18:00:00,1,20.540614282406022,22.695036580280213,54.455452458817305
2024-08-11 19:00:00,1,31.940676566969234,24.722106611451178,49.93357015235049
2024-08-11 20:00:00,1,18.621527670347373,24.955653534498985,68.26840378734732
2024-08-11 21:00:00,1,38.84364371956337,22.54865633938028,50.29673801068816
2024-08-11 22:00:00,1,20.01703369875395,18.16114667002307,63.29236621896645
2024-08-11 23:00:00,1,25.289180188008547,24.928142139830687,63.85830462289534
2024-08-12 00:00:00,1,22.94499168104483,25.871801048239835,57.04711635941641
2024-08-12 01:00:00,1,25.854056976843275,29.29594158836087,47.009618764040006
2024-08-12 02:00:00,1,27.107915361048402,25.403150353434945,64.5842914626226
2024-08-12 03:00:00,1,23.67014063252804,29.170596900123236,66.17978948699033
2024-08-12 04:00:00,1,32.51918713834955,16.345758270307652,60.18279015104852
2024-08-12 05:00:00,1,23.079959574461114,19.58282983105013,32.35880529857722
2024-08-12 06:00:00,1,6.161057148858738,25.411739713171468,48.97097603265974
2024-08-12 07:00:00,1,28.078906062357504,16.597043820448654,60.49164116443895
2024-08-12 08:00:00,1,11.272576492307104,21.53825114140654,55.18634742870894
2024-08-12 09:00:00,1,23.204019294018966,20.824144666961523,52.00970018241158
2024-08-12 10:00:00,1,35.2055561034819,23.526596879788336,51.09544944622644
2024-08-12 11:00:00,1,21.186176708070796,23.744122051631905,62.16656266857938
2024-08-12 12:00:00,1,21.37066891328868,18.8130651324862,46.367063544167294
2024-08-12 13:00:00,1,21.595619238279898,25.604272549388927,58.54298519398688
2024-08-12 14:00:00,1,19.73108746854416,25.64437516227936,57.98465400122003
2024-08-12 15:00:00,1,32.28846460073194,20.67025512991195,62.6906870801326
2024-08-12 16:00:00,1,23.45241604371244,24.470083542997077,69.99764824710896
2024-08-12 17:00:00,1,29.31856123032987,24.4159292240245,48.68820923269702
2024-08-12 18:00:00,1,29.206751120878742,19.879959386033597,68.3676755506363
2024-08-12 19:00:00,1,25.690663734206588,25.289484249694283,62.169035442687
2024-08-12 20:00:00,1,23.473233073762696,18.68996152296916,50.296568944745424
2024-08-12 21:00:00,1,24.37547996613924,26.31123965218005,39.61906747024591
2024-08-12 22:00:00,1,21.94677871089107,19.217229301096673,56.77958619854796
2024-08-12 23:00:00,1,22.467666090217538,21.79470726223322,69.05712791582879
2024-08-13 00:00:00,1,33.45110227102606,23.89219335719629,47.37897900756112
2024-08-13 01:00:00,1,37.96114818301405,22.564607887954914,65.97796611204501
2024-08-13 02:00:00,1,22.51505636123333,32.39664880011,61.45138552663906
2024-08-13 03:00:00,1,27.35670033095173,23.707801500351277,73.66914302314362
2024-08-13 04:00:00,1,17.46106630567893,26.38827383274228,70.27085461056795
2024-08-13 05:00:00,1,26.146643098337094,24.60849669148868,35.98387794105295
2024-08-13 06:00:00,1,15.882402740528518,23.115372888204263,62.93426178812197
2024-08-13 07:00:00,1,36.335072947703665,27.775210774774276,59.22928413546545
2024-08-13 08:00:00,1,20.3756301174952,25.147603729946592,48.15318466139277
2024-08-13 09:00:00,1,13.882183735880583,26.29087466167092,67.76362713768955
2024-08-13 10:00:00,1,28.351473068140184,19.286850680039887,58.33892852217556
2024-08-13 11:00:00,1,17.493287732969137,22.959052647260307,56.838645801694305
2024-08-13 12:00:00,1,28.987219266794717,26.184129677125966,51.89922969136804
2024-08-13 13:00:00,1,28.64853913960471,29.155122192691636,47.0885270665205
2024-08-13 14:00:00,1,19.36679704005926,28.650293777284574,57.02557861044067
2024-08-13 15:00:00,1,21.728769614415828,21.55547785350024,55.36622647693502
2024-08-13 16:00:00,1,25.325072513976234,25.494428971389812,49.81497446637675
2024-08-13 17:00:00,1,26.864381625676614,26.909387187309694,46.52619303588763
2024-08-13 18:00:00,1,30.794736689643383,27.60124853759673,62.3610148006654
2024-08-13 19:00:00,1,19.456156377870595,23.61911498458421,60.11090830615611
2024-08-13 20:00:00,1,10.700535189032758,28.901382427991592,71.82066180362375
2024-08-13 21:00:00,1,27.21570516192804,20.37338664180927,53.85257580712667
2024-08-13 22:00:00,1,22.559690166849965,22.224772080895374,53.30620908041038
2024-08-13 23:00:00,1,36.6116863447329,15.68594862392297,56.36520985208815
2024-08-14 00:00:00,1,17.710027195476286,28.902954342806307,65.69702177233854
2024-08-14 01:00:00,1,20.145147725350107,21.89315685308086,51.431750542376626
2024-08-14 02:00:00,1,36.14475551594042,20.627491796187737,65.93301674212958
2024-08-14 03:00:00,1,20.97012611559817,26.263164150764613,51.241581248891514
2024-08-14 04:00:00,1,23.203906100116537,21.47342109832056,50.513763929199
2024-08-14 05:00:00,1,30.010314466141587,28.435164561786817,49.35108865832345
2024-08-14 06:00:00,1,11.913733914989125,27.516249815003945,65.00803828033777
2024-08-14 07:00:00,1,22.417163831361325,22.936424834758142,53.684525347776656
2024-08-14 08:00:00,1,19.72628753928226,26.307942153608877,62.083349781984424
2024-08-14 09:00:00,1,20.693588671702248,22.738078719668298,40.51303064581589
2024-08-14 10:00:00,1,20.091108712437848,20.422848320551626,55.61062587412802
2024-08-14 11:00:00,1,28.018013244048568,20.594726595468074,47.561170561154654
2024-08-14 12:00:00,1,18.031267581181062,28.09833422718735,49.79088332103953
2024-08-14 13:00:00,1,14.682877763333495,24.89705304425873,61.662784164246624
2024-08-14 14:00:00,1,25.140837357849833,18.022448507683592,46.414690477654005
2024-08-14 15:00:00,1,30.290717523973804,23.161757072699228,41.78116985176407
2024-08-14 16:00:00,1,20.43490525403666,24.043717208904344,61.7725135466673
2024-08-14 17:00:00,1,28.090021076433935,25.813470461933612,46.24333770863467
2024-08-14 18:00:00,1,24.597012786393954,24.458956759102847,45.66714067159978
2024-08-14 19:00:00,1,23.603018146816968,21.123325528606383,75.36161680185162
2024-08-14 20:00:00,1,26.39970565430313,22.407845869952958,61.42915489376911
2024-08-14 21:00:00,1,27.589821915943446,20.526803828306317,52.80388078357513
2024-08-14 22:00:00,1,32.80305610627279,20.3814941250504,71.68499271135401
2024-08-14 23:00:00,1,22.92205978311288,24.260609291481344,75.49143711384818
2024-08-15 00:00:00,1,23.245998629987966,25.27267600479886,46.44670316789419
2024-08-15 01:00:00,1,22.502675710829394,18.17984642339084,59.25218525823272
2024-08-15 02:00:00,1,48.691876613054234,28.609487658258832,47.831627873587436
2024-08-15 03:00:00,1,19.202894151290465,19.233502186703102,63.17401244330383
2024-08-15 04:00:00,1,39.60460091119064,31.286738543350864,56.165419937732224
2024-08-15 05:00:00,1,26.625134159612685,23.813220134175765,72.52941920225399
2024-08-15 06:00:00,1,36.87570096049372,23.77917603895901,50.78353200434632
2024-08-15 07:00:00,1,15.7882266516685,22.520966270100722,55.29337924467305
2024-08-15 08:00:00,1,27.3215227682822,29.388092927209,67.61982694721048
2024-08-15 09:00:00,1,26.437293440757294,18.285690019638743,42.23571235999292
2024-08-15 10:00:00,1,40.26887210582137,21.11160655967099,61.55206634231517
2024-08-15 11:00:00,1,24.353888458512937,20.871683954841796,50.00195746438892
2024-08-15 12:00:00,1,24.921783226523004,27.108887891050912,70.12255591619754
2024-08-15 13:00:00,1,23.273880183950848,21.19281654636314,60.78535318354514
2024-08-15 14:00:00,1,30.496636892463233,25.324614868195155,58.78493679561214
2024-08-15 15:00:00,1,25.533718878078297,16.913908578785897,43.14456337573895
2024-08-15 16:00:00,1,23.80945826098455,19.97706192281271,55.55996731346151
2024-08-15 17:00:00,1,15.951921273138822,24.70176279422168,51.999450507240006
2024-08-15 18:00:00,1,23.297104406613947,21.84443183345048,66.6113625893336
2024-08-15 19:00:00,1,33.20696865014612,24.81105545024426,68.38057893927088
2024-08-15 20:00:00,1,18.267714094076464,18.28804215012749,58.07786078877173
2024-08-15 21:00:00,1,33.38570918189045,22.422121784768837,53.3581365518219
2024-08-15 22:00:00,1,5.607276373178948,26.775043673114105,51.10369173289229
2024-08-15 23:00:00,1,29.95798734304707,22.202646899966886,53.21901301314396
2024-08-16 00:00:00,1,31.88388560398748,30.900766065412277,51.96933176366968
2024-08-16 01:00:00,1,38.803595359031405,23.886057260197468,60.23278819168847
2024-08-16 02:00:00,1,30.03625146337906,21.917110888254356,71.96743758774932
2024-08-16 03:00:00,1,16.731342178419556,19.492866454959305,54.45681430302303
2024-08-16 04:00:00,1,38.58088714686281,24.284714414319033,59.77222829370597
2024-08-16 05:00:00,1,16.86670686284066,25.17831695581336,57.10756642090507
2024-08-16 06:00:00,1,19.781299763907096,23.522568928786946,33.054272127499615
2024-08-16 07:00:00,1,28.22843056081258,20.849512640860066,41.60636692528054
2024-08-16 08:00:00,1,19.81240528528816,22.55827750150246,56.022577083231134
2024-08-16 09:00:00,1,30.17538034331342,20.206113066010857,54.75350542519164
2024-08-16 10:00:00,1,23.863210155806822,21.138440820005147,34.15163693414905
2024-08-16 11:00:00,1,37.064343274911664,27.21349541523828,78.74302500773588
2024-08-16 12:00:00,1,19.637508681303455,26.28713109399786,49.940753608367345
2024-08-16 13:00:00,1,20.61155390088912,22.19818418142539,47.09368360131924
2024-08-16 14:00:00,1,23.71233542888667,27.839904315831944,50.5092252417423
2024-08-16 15:00:00,1,31.085057923972553,26.161040280789503,44.898293855414195
2024-08-16 16:00:00,1,27.280307890901664,23.513622542760764,69.75572496663129
2024-08-16 17:00:00,1,25.04583468421768,23.308601751518314,38.49656985954222
2024-08-16 18:00:00,1,25.199936224051,21.502475922381716,64.16118163860615
2024-08-16 19:00:00,1,25.33843335230036,26.778733643342726,44.4116497719977
2024-08-16 20:00:00,1,30.24229239718541,24.386224510678563,60.06464182586097
2024-08-16 21:00:00,1,20.819551817066277,24.657738259620622,60.23556644346082
2024-08-16 22:00:00,1,33.82635552894646,17.624278557492996,55.419852417143986
2024-08-16 23:00:00,1,14.094414044244322,19.464832207040793,54.52646258013882
2024-08-17 00:00:00,1,22.1804453530663,25.455005375730416,56.849450942982685
2024-08-17 01:00:00,1,23.427178113801247,23.550679947494892,60.24625421728555
2024-08-17 02:00:00,1,38.69836872076069,27.397989241493615,60.388015603904165
2024-08-17 03:00:00,1,23.114679619413728,21.67527438304415,54.49275219945433
2024-08-17 04:00:00,1,20.690195877463573,26.265425830024263,52.936465615665746
2024-08-17 05:00:00,1,15.16195078654758,24.687846273632008,34.98136296737772
2024-08-17 06:00:00,1,26.56727521861463,22.514407680560957,57.77226911789136
2024-08-17 07:00:00,1,22.5171883386319,28.331163422073484,37.85955198513352
2024-08-17 08:00:00,1,29.515439153880422,22.67953427797084,52.901761913224746
2024-08-17 09:00:00,1,10.704769877683379,29.96673370012453,52.699630529192824
2024-08-17 10:00:00,1,28.652615828338288,20.476677658441965,81.77459867970992
2024-08-17 11:00:00,1,18.694886946661633,25.894741996857437,45.11471211890126
2024-08-17 12:00:00,1,29.642810197051382,22.376268273583616,59.11816478405825
2024-08-17 13:00:00,1,16.07155685111496,16.833263180411944,45.85272804949294
2024-08-17 14:00:00,1,31.696593769452313,21.133967567217883,50.68647337578948
2024-08-17 15:00:00,1,31.442622106988566,19.145262183192184,61.70440776686854
2024-08-17 16:00:00,1,23.412641199164735,19.887583110072455,55.39229168035501
2024-08-17 17:00:00,1,29.331350595416673,29.198006875138997,50.36745143100132
2024-08-17 18:00:00,1,36.04806147511677,23.31695057978011,56.24554258969669
2024-08-17 19:00:00,1,18.436896405296302,32.41188564785023,56.87503844610381
2024-08-17 20:00:00,1,30.677791907266506,27.71034635925233,55.370189419332235
2024-08-17 21:00:00,1,8.551568431820996,30.752906230735277,49.86602902642668
2024-08-17 22:00:00,1,22.70881985343459,27.280206222252808,60.74911768321514
2024-08-17 23:00:00,1,19.734192872801476,17.900447927161043,51.781363702304354
2024-08-18 00:00:00,1,17.42985518193329,24.500951166227985,66.16652649002705
2024-08-18 01:00:00,1,26.028065646505596,26.303656082123787,63.07463688994363
2024-08-18 02:00:00,1,23.580682967023783,23.197158172065087,60.522845814242565
2024-08-18 03:00:00,1,17.87481701650026,24.844598572290543,67.62770389361054
2024-08-18 04:00:00,1,29.446951659724526,24.65011912346607,60.497377130017405
2024-08-18 05:00:00,1,40.526917711775965,19.2935117736994,47.38850509382536
2024-08-18 06:00:00,1,19.87943117675397,28.446249076295295,53.267596331175625
2024-08-18 07:00:00,1,21.63379930782241,25.446529830193832,54.31758500726631
2024-08-18 08:00:00,1,35.65237059886378,28.120792453074607,41.58321191720788
2024-08-18 09:00:00,1,26.350177184425895,24.328600878971653,41.56884187572181
2024-08-18 10:00:00,1,19.23877446157767,23.490824489508285,70.80675913881414
2024-08-18 11:00:00,1,25.23276712232272,19.90599222331455,64.98367640865675
2024-08-18 12:00:00,1,19.28095125016112,20.699005063254308,45.49585447467958
2024-08-18 13:00:00,1,29.13799656206917,21.804825357568316,54.07666192849569
2024-08-18 14:00:00,1,25.909705021708366,25.922908556702893,38.51107043923403
2024-08-18 15:00:00,1,21.6930242267948,21.762882302177992,43.17547163272016
2024-08-18 16:00:00,1,22.12470673654093,29.741846670879976,47.97663696875601
2024-08-18 17:00:00,1,34.2167427934332,24.182508446180886,51.02109949640626
2024-08-18 18:00:00,1,42.740880334960664,22.667951576551285,58.97387054725044
2024-08-18 19:00:00,1,17.224117025688393,27.915441252227446,61.23090622582129
2024-08-18 20:00:00,1,26.549993377110255,20.42600450033453,47.67446944108192
2024-08-18 21:00:00,1,22.246240752019652,23.625500963445017,57.351648757531834
2024-08-18 22:00:00,1,15.169708323530969,24.91118069508375,59.71360040760895
2024-08-18 23:00:00,1,32.2289540826298,18.806566858163517,64.51746570962281
2024-08-19 00:00:00,1,26.350750587785534,16.726547540705678,59.69970301678922
2024-08-19 01:00:00,1,26.85309309973989,24.984324507360338,48.137078285815896
